Age (Ma),GMST_degC
3.876,3.9748526465594383
3.875,3.9331454998315567
3.874,3.9129662550373605
3.873,3.893425130265789
3.872,3.880551445518675
3.871,3.9201312448910546
3.87,3.9750206870910887
3.869,4.021782462257546
3.868,3.908107094379757
3.867,4.146127688670967
3.866,4.1314908275505084
3.865,4.171553286325623
3.864,4.213904268037934
3.863,4.237462177863707
3.862,4.323782397057785
3.861,4.364698877589483
3.86,4.256511968573173
3.859,4.346535650530377
3.858,4.419840491482698
3.857,4.399641287464951
3.856,4.365619020451152
3.855,4.325186996428684
3.854,4.284630016146996
3.853,4.192340895811826
3.852,4.114883246602482
3.851,4.133205978967464
3.85,4.100866788916085
3.849,4.169449519656399
3.848,4.188908920971569
3.847,4.211957003206702
3.846,4.203650863560088
3.845,4.223958107455133
3.844,4.189245436121683
3.843,4.154442573655724
3.842,4.138070309629247
3.841,4.043381743951238
3.84,3.9297590714796975
3.839,3.959543239862556
3.838,3.962411517520116
3.837,4.024001410797942
3.836,3.897724584717115
3.835,3.8957569270096615
3.834,3.877814297398503
3.833,4.05129427324717
3.832,3.8937407250256566
3.831,3.9196805133910786
3.83,3.8779862476660463
3.829,3.8512296979131415
3.828,3.883187647412654
3.827,3.9035239181378403
3.826,3.9174456735160645
3.825,3.8212692897628955
3.824,3.8226440122982432
3.823,3.8694601780716185
3.822,3.9356514545807633
3.821,3.933689356325785
3.82,3.86331952977717
3.819,3.86201060021196
3.818,3.8055933848992063
3.817,3.8755438905188737
3.816,3.7660182912915823
3.815,3.902503194208345
3.814,3.9147448236153606
3.813,4.004941117026375
3.812,3.9254725915510664
3.811,3.892994964834467
3.81,3.782245078157058
3.809,3.8698075670017396
3.808,3.915045627274628
3.807,3.923959625299272
3.806,3.9164254985454114
3.805,3.960406183759512
3.804,3.8532684141659974
3.803,3.8813620639741035
3.802,3.910026501311734
3.801,3.9300703293103196
3.8,3.960375466672939
3.799,3.97546268140655
3.798,4.302298268058547
3.797,4.026849895413364
3.796,3.9908318002396905
3.795,3.974358601999329
3.794,3.9561507740012085
3.793,3.938445433271967
3.792,3.9303692015350906
3.791,3.9249531411955405
3.79,3.8580374723972346
3.789,3.858684256731237
3.788,3.859331011305019
3.787,3.8824000605437368
3.786,3.8949497583621495
3.785,3.8860190143582627
3.784,3.8265905222355943
3.783,3.8327426778642772
3.782,3.8559048501912043
3.781,3.9197848114269234
3.78,3.97879678054578
3.779,4.033502432615059
3.778,4.087491513030354
3.777,4.141267091012067
3.776,4.185649755399014
3.775,4.201584972603279
3.774,4.218639291616911
3.773,4.223223284502831
3.772,4.095922903632015
3.771,4.285023080157125
3.77,4.300666021225752
3.769,4.168902080570547
3.768,4.2191769148381315
3.767,4.222235971174706
3.766,4.222949679692883
3.765,4.2275621232756135
3.764,4.202120181856524
3.763,4.1380312407762805
3.762,4.038116380877858
3.761,4.0413221356626385
3.76,4.0911318564689205
3.759,3.9110157586519807
3.758,3.8968070897288074
3.757,3.919986548238683
3.756,4.033275449620268
3.755,3.911372419169452
3.754,3.89550638304123
3.753,3.8848368511548332
3.752,3.5027496448829862
3.751,3.862738512079833
3.75,3.8020961615968245
3.749,3.97722371590414
3.748,3.9439408700986327
3.747,3.8981323471450082
3.746,3.865703898884559
3.745,4.124698878179386
3.744,3.905405563012871
3.743,3.9139622570777197
3.742,3.9065499426150843
3.741,3.8649355033971355
3.74,3.7212263101787997
3.739,3.7910895746775113
3.738,3.7629278803724904
3.737,3.78066697774184
3.736,3.79536026771582
3.735,3.727445898681941
3.734,3.700569942389286
3.733,3.73461820399279
3.732,3.6069463831770587
3.731,3.7311542096264567
3.73,3.7734311602950235
3.729,3.810357264166501
3.728,3.8439488275591045
3.727,3.8634283103283873
3.726,3.8548812966342845
3.725,4.024636352889221
3.724,3.9023088727448214
3.723,3.8836476335508947
3.722,3.8826239984204034
3.721,3.8598651912607416
3.72,3.632012281893213
3.719,3.750834236638887
3.718,3.6670677182490268
3.717,3.6228774262373813
3.716,3.4562738821332712
3.715,3.4527531198951857
3.714,3.4472702601664817
3.713,3.4481690586434373
3.712,3.5594854821055883
3.711,3.421362561933836
3.71,3.4779478087304296
3.709,3.4067449999034642
3.708,3.4294054830046052
3.707,3.460122001100137
3.706,3.4636209541256444
3.705,3.468751682506038
3.704,3.470597815007295
3.703,3.4826118651566613
3.702,3.294960464666215
3.701,3.5681702158181556
3.7,3.6384094877468556
3.699,3.698749853128011
3.698,3.721236775736511
3.697,3.7530950494343616
3.696,3.792149584853626
3.695,3.868180971822967
3.694,3.836265240678209
3.693,3.9700225055326293
3.692,3.9317377912814124
3.691,3.974670724957768
3.69,3.9857173430064474
3.689,3.982023607672587
3.688,3.9730654126621374
3.687,3.9466282389649794
3.686,3.9837900394721144
3.685,3.985613299942025
3.684,3.9899644580759555
3.683,3.9856989278530452
3.682,3.955502121255723
3.681,3.695458279827414
3.68,3.709909609528891
3.679,3.616412305976124
3.678,3.616566844736486
3.677,3.63334822984375
3.676,3.594301372365383
3.675,3.5222597342690394
3.674,3.4977574817945416
3.673,3.5295345980962125
3.672,3.619966968166289
3.671,3.693373618238321
3.67,3.687253647432329
3.669,4.001643125182769
3.668,3.8018029034261995
3.667,3.626722582684986
3.666,3.842080751489169
3.665,3.8100267648594874
3.664,3.801655406658107
3.663,3.842020471343565
3.662,3.8169181689922627
3.661,3.786305826753007
3.66,3.7618799328528194
3.659,3.3885699759518846
3.658,3.8040248408620156
3.657,3.7903025712425884
3.656,3.7887497839208986
3.655,3.838851295913257
3.654,3.88124607991187
3.653,3.917819609990406
3.652,3.9402990349329334
3.651,3.939350124983716
3.65,3.8494339860215545
3.649,3.8730838470015403
3.648,3.8651104656567514
3.647,3.873065932533203
3.646,3.8832474258278937
3.645,3.7925674458820686
3.644,3.7549182318861356
3.643,3.670228563607682
3.642,3.5618102598865278
3.641,3.5866961028502526
3.64,3.676575688448451
3.639,3.7015406751380486
3.638,3.734986065181669
3.637,3.6837247262348622
3.636,3.6060012627583435
3.635,3.7739358711493822
3.634,3.7596368695874496
3.633,3.7842608695717406
3.632,3.7919523184055244
3.631,3.8022721931955727
3.63,3.8377626009787686
3.629,3.861671318505162
3.628,3.912080802224362
3.627,3.9847338025217454
3.626,4.016497004660703
3.625,3.97631085376618
3.624,3.9232522292367356
3.623,3.8538070694191995
3.622,3.815889305916227
3.621,3.8786407201580673
3.62,3.9735883469083655
3.619,3.919765609892976
3.618,3.8788701833671815
3.617,3.8972744408197704
3.616,3.4551528067923383
3.615,3.8955461362564345
3.614,3.7651642927038727
3.613,4.015728828262196
3.612,3.9776742234269635
3.611,4.021712824124046
3.61,4.040113935587474
3.609,4.052135925306686
3.608,4.056631350680073
3.607,4.069363944871401
3.606,4.108866183059024
3.605,4.118355165563149
3.604,4.100702374216687
3.603,4.005159879280796
3.602,4.011146631433859
3.601,3.983857636491015
3.6,3.8841477138857625
3.599,3.8570408846127973
3.598,3.7535244565579253
3.597,3.6973706536703808
3.596,3.6490634449269006
3.595,3.7627274591156765
3.594,3.7204700484821562
3.593,3.7015442629765998
3.592,3.8057092550019944
3.591,3.737994481246093
3.59,3.742763243829457
3.589,3.714347560373718
3.588,3.590140114825154
3.587,3.4441231696940715
3.586,3.334181385520751
3.585,3.432940499520323
3.584,3.3466783478765314
3.583,3.2212853586001122
3.582,3.164765742197822
3.581,3.16564448012092
3.58,3.188600399550185
3.579,3.213685638844654
3.578,3.247348356988074
3.577,3.288948492199645
3.576,3.3706448943539375
3.575,3.4633243611217512
3.574,3.4942170065719185
3.573,3.489278470070021
3.572,3.549538450972981
3.571,3.530071535475173
3.57,3.4351311652388516
3.569,3.398903407210312
3.568,3.470705249354477
3.567,3.3922406185671847
3.566,3.3050418187859623
3.565,3.3889683197082157
3.564,3.352044729687576
3.563,3.3249197091200133
3.562,3.4141618585818545
3.561,3.330286786260275
3.56,3.3770158491919675
3.559,3.344164036055793
3.558,3.667954429125234
3.557,3.5193086302911882
3.556,3.5527060602484726
3.555,3.464037954070146
3.554,3.5085495120192567
3.553,3.526412898240187
3.552,3.4800125477080535
3.551,3.498742209255424
3.55,3.443980555681261
3.549,3.440315664238511
3.548,3.4543782302180643
3.547,3.436821986455487
3.546,3.4382433415475746
3.545,3.509553264931458
3.544,3.391936749432266
3.543,3.3355117851333227
3.542,3.316697069357858
3.541,3.3035794832127365
3.54,3.2428771625622876
3.539,3.3209160723159856
3.538,3.385229830502365
3.537,3.3369607993712678
3.536,3.529989322062376
3.535,3.486083477252876
3.534,3.51116912204482
3.533,3.529178682057437
3.532,3.594246462692281
3.531,3.6109892500748115
3.53,3.637639372871152
3.529,3.7831494813637407
3.528,3.623867511774925
3.527,3.5624555514126532
3.526,3.6082175361391524
3.525,3.5816300024564294
3.524,3.49015970907019
3.523,3.442326226213685
3.522,3.4247715670636816
3.521,3.4160437090357227
3.52,3.3865555149498143
3.519,3.327837699635164
3.518,3.1930552221205453
3.517,3.2177762513041843
3.516,3.2510955270296007
3.515,3.2534947722347183
3.514,3.245054325564094
3.513,3.2273027324649197
3.512,3.238165113441663
3.511,3.514057675856608
3.51,3.599566352325753
3.509,3.641183546158595
3.508,3.6942324430013715
3.507,3.770311010555105
3.506,3.8236085018039794
3.505,3.8564864316776966
3.504,3.8891007818041756
3.503,3.8977129641480004
3.502,3.9518597782963365
3.501,3.9899694065589513
3.5,3.790566406133138
3.499,3.9763017140990007
3.498,3.9770824654380643
3.497,4.018610004924186
3.496,4.014802862675655
3.495,4.000714255903559
3.494,4.0017504996887485
3.493,4.01755280652751
3.492,4.007854895899737
3.491,4.021622987781105
3.49,3.897865390035653
3.489,3.9064606070071517
3.488,3.8517309495371306
3.487,3.875993040282762
3.486,3.8014114654657734
3.485,3.8030844889033473
3.484,3.806995797204924
3.483,3.800674240934028
3.482,3.78594315546568
3.481,3.803163044733081
3.48,3.8220578808877783
3.479,3.6293207590938183
3.478,3.8049438905777535
3.477,3.7012874823264865
3.476,3.6374129966930266
3.475,3.405881427983053
3.474,3.313003935501429
3.473,3.3170992502388907
3.472,3.2141809978676106
3.471,3.1480620226551266
3.47,3.035229719617235
3.469,3.0554302420179993
3.468,2.994576221942078
3.467,2.684702302277863
3.466,3.00521815273553
3.465,3.036082473942134
3.464,3.1866370828495185
3.463,3.2437024128827945
3.462,3.306601977431535
3.461,3.3466422030565783
3.46,3.4347571468098357
3.459,3.5311646175751994
3.458,3.4467080800055245
3.457,3.4041689061672784
3.456,3.3451273714007224
3.455,3.3112445625587528
3.454,3.3112822108353828
3.453,3.2934260443787804
3.452,3.322195779107426
3.451,3.3364940510769827
3.45,3.3360986351759983
3.449,3.429641424034603
3.448,3.412216801949143
3.447,3.3251212573426585
3.446,3.294356647186391
3.445,3.279986483779002
3.444,3.0849816942343624
3.443,3.185876201131465
3.442,3.260471714755553
3.441,3.25069354831601
3.44,3.49505964722647
3.439,3.376737626880946
3.438,3.27507759680391
3.437,3.264562877176826
3.436,3.222878990043093
3.435,3.1206743495188567
3.434,3.3514006887114203
3.433,3.255074181383114
3.432,3.2362731283623187
3.431,3.008394889233824
3.43,3.0324213059865244
3.429,3.031005744273558
3.428,3.0406143925621665
3.427,3.1166749567909964
3.426,3.1353903768429374
3.425,3.132920213087262
3.424,3.112941454105127
3.423,3.1519381167287404
3.422,3.249097911979427
3.421,3.4074954007951894
3.42,3.253596116836231
3.419,3.3949572459961765
3.418,3.606081031395747
3.417,3.507897941595089
3.416,3.6038016056747146
3.415,3.459529995255249
3.414,3.5174027606452376
3.413,3.5071406694884586
3.412,3.544936203386576
3.411,3.4891075865554035
3.41,3.439175131851595
3.409,3.4228964399179
3.408,3.4362643133594566
3.407,3.398427795896291
3.406,3.364294356694737
3.405,3.179965712114423
3.404,3.0795476140308393
3.403,3.0351358737098106
3.402,3.098533574559614
3.401,3.1791808732445133
3.4,3.153471522811866
3.399,3.077261439052654
3.398,3.0467833649591025
3.397,3.090838389876698
3.396,3.070025231846015
3.395,3.140049747230736
3.394,3.34446921517686
3.393,3.1658570872880674
3.392,3.1749099834185066
3.391,3.213001737732548
3.39,3.2276263856008014
3.389,3.210903341453313
3.388,3.2336493572369016
3.387,3.102298435839293
3.386,3.003099198405823
3.385,3.0254823902879147
3.384,3.016153601412463
3.383,3.0570140888355475
3.382,2.905646815150649
3.381,2.9078554286510303
3.38,3.0231068604466502
3.379,2.8634059924718582
3.378,2.792738940374462
3.377,2.7703918541792056
3.376,2.85369255812041
3.375,2.88444481434028
3.374,2.957233129789849
3.373,3.0071514238045016
3.372,2.893086939231277
3.371,3.0747079226299583
3.37,3.0147674912071656
3.369,3.0861609967718047
3.368,3.1682126771472054
3.367,3.1137889377686925
3.366,3.2595126936897727
3.365,3.5211765221645486
3.364,3.286036279414814
3.363,3.363668123147495
3.362,3.3809974144794035
3.361,3.467683395624212
3.36,3.369216916284803
3.359,3.3667632506249645
3.358,3.3644825656654906
3.357,3.2978148922687054
3.356,3.3958481710691846
3.355,3.2782834011209205
3.354,3.240893484119486
3.353,3.2112182180923132
3.352,3.195434630248484
3.351,2.705229546579675
3.35,2.6428002316107775
3.349,2.630577115909147
3.348,2.631072702631254
3.347,2.535931878585736
3.346,2.5159091394053656
3.345,2.4859841790291406
3.344,2.5248159784198982
3.343,2.5506099639223425
3.342,2.496286571944426
3.341,2.5585050004899936
3.34,2.648842377992629
3.339,2.4694777428069696
3.338,2.553014026053433
3.337,2.563954594068003
3.336,2.5917549018378723
3.335,2.7286144743645258
3.334,2.7483112845256077
3.333,2.6579850184522194
3.332,2.481069382679981
3.331,2.476781668969247
3.33,2.426617594452264
3.329,2.5004301070930937
3.328,2.4866996536652914
3.327,2.5019718844507457
3.326,2.5137221177314153
3.325,2.5120711768718893
3.324,2.5868539069913754
3.323,2.6306137530407163
3.322,2.635270437112088
3.321,2.6857433569377402
3.32,2.755799016515562
3.319,2.5583340627892146
3.318,2.5690812026881042
3.317,2.522017805185704
3.316,2.471836903629618
3.315,2.3925343976329083
3.314,2.344589241439097
3.313,2.1841066301489156
3.312,2.2352397854950743
3.311,1.9232495293044418
3.31,1.8347265463774163
3.309,1.8018702334735563
3.308,1.848977922566849
3.307,1.9339166023056271
3.306,1.9943670741064885
3.305,2.043393846413487
3.304,2.1052479144557723
3.303,1.9831516651171475
3.302,1.8384538957283818
3.301,1.9498673847234094
3.3,1.9271238078246047
3.299,1.8734146558463387
3.298,1.807563801546324
3.297,1.8433528859501038
3.296,1.911024340339938
3.295,1.9124216834220853
3.294,1.86691858839326
3.293,1.7932857753078575
3.292,1.827832398351737
3.291,1.8904093568021076
3.29,1.9220998969717191
3.289,1.966798752032345
3.288,2.0365536327990132
3.287,2.194966512697087
3.286,2.3581578784871478
3.285,2.4352916847356374
3.284,2.495372052660015
3.283,2.645659014127934
3.282,2.7968969305796283
3.281,2.7951934889055825
3.28,3.0557422491857977
3.279,2.8060130034972923
3.278,2.764172706734828
3.277,2.95247010293284
3.276,2.9807858551845
3.275,2.910068858860255
3.274,2.870545632629337
3.273,2.859302644942656
3.272,2.852356497963649
3.271,2.786346696607077
3.27,2.8855608689476084
3.269,2.919576755269405
3.268,2.953489455245347
3.267,2.954990327052139
3.266,2.975368733670954
3.265,3.0220354331753048
3.264,3.109971404944516
3.263,3.0900021980271677
3.262,3.050519118523521
3.261,3.047637307250033
3.26,3.0214176322552646
3.259,2.973451580640115
3.258,3.1124130592121415
3.257,3.2192778821062817
3.256,3.069033801348784
3.255,2.900030757684356
3.254,2.6628383356482574
3.253,2.628856924860169
3.252,2.6073060051419703
3.251,2.619949278293168
3.25,2.69281964931325
3.249,2.683752131342453
3.248,2.6382908673473735
3.247,2.5711732517556793
3.246,2.541898488691414
3.245,2.6110723192225618
3.244,2.681814388868995
3.243,2.6655832335817315
3.242,2.590077981633547
3.241,2.651733218577774
3.24,2.6881373745437314
3.239,2.547280349414217
3.238,2.539201820023232
3.237,2.536157660005017
3.236,2.586230649720937
3.235,2.615646739366924
3.234,2.596673443177335
3.233,2.6372115855248395
3.232,2.7167678275008553
3.231,2.6992935987464173
3.23,2.839003082274043
3.229,2.7281885133874173
3.228,2.661275241371647
3.227,2.7626291469347755
3.226,2.7562019406295066
3.225,2.6510033598257334
3.224,2.5631547839806657
3.223,2.551877236883104
3.222,2.6170664551717473
3.221,2.6791356981245347
3.22,2.7244798367509184
3.219,2.6541874372327086
3.218,2.6142534517657454
3.217,2.6514070605155178
3.216,2.6973904353698277
3.215,2.650942879100016
3.214,2.735197837061642
3.213,2.8011387702592985
3.212,2.8164698397362424
3.211,2.8183161238074628
3.21,2.872835296384186
3.209,2.988531041687465
3.208,2.9758111003903487
3.207,2.936956777410716
3.206,2.9063439975233263
3.205,2.9288106476262605
3.204,2.99653961449348
3.203,2.9785377931275177
3.202,2.9045400958112926
3.201,2.9995106544422576
3.2,3.0305399387719296
3.199,3.0249728738124992
3.198,2.9831572047458152
3.197,2.9696462276636746
3.196,3.003552210147187
3.195,3.0834200615042695
3.194,3.016401309556597
3.193,2.8872135934453467
3.192,2.792019866848149
3.191,2.696121916258587
3.19,2.913909200827584
3.189,2.7423048781565855
3.188,2.7423052321849495
3.187,2.7090961066103065
3.186,2.6755346242495803
3.185,2.7147795481142722
3.184,2.6421133258540146
3.183,2.580428117226016
3.182,2.5030911891938166
3.181,2.4817753382581587
3.18,2.4563874278891724
3.179,2.518053304694414
3.178,2.5358585695765714
3.177,2.5148678022358726
3.176,2.5305426087403498
3.175,2.5722924947098216
3.174,2.626009811922585
3.173,2.607730685558419
3.172,2.562106890334606
3.171,2.5953329932207767
3.17,2.6127847694851285
3.169,2.71787241936125
3.168,2.768995913342573
3.167,2.8303744435254488
3.166,2.8650637637159377
3.165,2.8640826955907235
3.164,2.9069593278014696
3.163,2.917363913761304
3.162,2.9351109322162676
3.161,3.023005536928599
3.16,3.0322149428308185
3.159,3.1950907911602
3.158,3.297594284450681
3.157,3.1977589051709154
3.156,3.265089171954756
3.155,3.289529321119251
3.154,3.159815785551526
3.153,3.15598890714977
3.152,3.1296889669477066
3.151,3.078871625212443
3.15,2.9275949846456757
3.149,2.93097383634648
3.148,2.8377101700510208
3.147,2.7406736868102772
3.146,2.762009065867908
3.145,2.5512001954631924
3.144,2.414529221336096
3.143,2.2724514810287983
3.142,2.063599323686941
3.141,2.0934477078581786
3.14,2.102619908457275
3.139,2.178148445261062
3.138,2.1696682198138
3.137,2.272037496427858
3.136,2.361524079450852
3.135,2.5271580479026245
3.134,2.608285943949653
3.133,2.6940597017154375
3.132,2.693346573552823
3.131,2.7704160590718456
3.13,2.781759784714279
3.129,2.6540184378364096
3.128,2.7168705633877948
3.127,2.7803349711226573
3.126,2.7836941550229954
3.125,2.6712360904992853
3.124,2.7235977854392885
3.123,2.872086256444219
3.122,2.7714841357388087
3.121,2.799304186212565
3.12,2.850287990912119
3.119,2.9062865551351313
3.118,2.831077733590958
3.117,2.990625217797712
3.116,3.0319056278028453
3.115,3.118497974441383
3.114,3.1237185052795926
3.113,3.1675126413569923
3.112,3.1364580557197237
3.111,3.142074061792068
3.11,3.1384526206223655
3.109,3.129774998258506
3.108,3.1315913898427175
3.107,3.1867040758001255
3.106,3.171100905448801
3.105,3.1807562505505045
3.104,3.288812820808945
3.103,3.2651669327700565
3.102,3.2387282410020015
3.101,3.2174222610517185
3.1,3.2496604873220427
3.099,3.2286087095389773
3.098,3.234249280368097
3.097,3.2383469605030704
3.096,3.253052724694128
3.095,3.2595008395469685
3.094,3.277158296733022
3.093,3.2897113762464127
3.092,3.2387666947651437
3.091,3.109007494377392
3.09,3.0667276039656595
3.089,2.99477858611679
3.088,3.0204365348081565
3.087,2.9482489383344888
3.086,3.068385660640423
3.085,3.117376658332665
3.084,3.1304042653474147
3.083,3.17497664938982
3.082,3.228076689143635
3.081,3.348166299374573
3.08,3.181636579843402
3.079,3.2222700139872043
3.078,3.2149105473546316
3.077,3.1721881182227807
3.076,3.084786884480335
3.075,3.0618162541513043
3.074,2.9893263570912922
3.073,2.9255569741183542
3.072,2.800917814341586
3.071,2.815372612702082
3.07,2.684040877294986
3.069,2.6789131259042214
3.068,2.5860934321615257
3.067,2.6806432259225677
3.066,2.761526563127787
3.065,2.9269121904554822
3.064,2.75425405269618
3.063,2.6643566550510145
3.062,2.602008724989899
3.061,2.5674814523946625
3.06,2.575027857171713
3.059,2.5775717412262327
3.058,2.5611092174622128
3.057,2.6089237653299477
3.056,2.4898876649439363
3.055,2.4231267507095686
3.054,2.412265273300585
3.053,2.4271462968168733
3.052,2.3088537646058427
3.051,2.2643079173466174
3.05,2.2742512412081672
3.049,2.1525825803957606
3.048,2.1452448694085264
3.047,2.1328226113133923
3.046,2.156952214518918
3.045,2.09396779362387
3.044,2.230089915076089
3.043,2.083135030480157
3.042,2.070848623035561
3.041,2.118757889899041
3.04,2.049648581042305
3.039,2.0783763448837362
3.038,2.053994906740176
3.037,2.1113105139835717
3.036,2.198290330591748
3.035,2.1844111087662172
3.034,2.191643804524635
3.033,2.182852965675904
3.032,2.12978821888688
3.031,2.08893814188681
3.03,2.0445295212607486
3.029,1.9528924722317889
3.028,1.8987254405474412
3.027,1.8535709533072056
3.026,1.7986467188420026
3.025,1.7730680224056241
3.024,1.775643942163704
3.023,1.8251437159191592
3.022,1.8124735322964822
3.021,1.8685026823879252
3.02,1.8191953777663101
3.019,1.761241581614365
3.018,1.7385435938756684
3.017,1.7498788356259491
3.016,1.7000755358410733
3.015,1.6918299765036076
3.014,1.712601461506031
3.013,1.7756861606608385
3.012,1.647103599018771
3.011,1.61796045122144
3.01,1.6709833127206895
3.009,1.6435673309874341
3.008,1.7021301215386646
3.007,1.9081104599321792
3.006,1.851472079860665
3.005,1.9299747582605098
3.004,2.052589871025605
3.003,2.081946799324842
3.002,1.9315679379953814
3.001,2.297438809628807
3.0,2.412026452610164
2.999,2.3967979017428926
2.998,2.4174488619461783
2.997,2.3619372763217696
2.996,2.3409763206253587
2.995,2.3078265474754036
2.994,2.188368899710356
2.993,2.166344264385939
2.992,2.0266930195686697
2.991,1.9266437792389717
2.99,1.9439541178744417
2.989,1.8927984731040925
2.988,1.8863573028296343
2.987,1.9360258607885368
2.986,2.0396692946573802
2.985,1.9056035297398912
2.984,1.840449766347677
2.983,1.7523312419213533
2.982,1.843886332638967
2.981,1.8507023294376628
2.98,1.8549842176959837
2.979,1.8574835915268522
2.978,1.9984481529570637
2.977,2.0502996908857845
2.976,2.108480585713001
2.975,2.035994441120745
2.974,2.2212609206216496
2.973,2.4088066221564284
2.972,2.353117365910164
2.971,2.374702478677049
2.97,2.463637732181571
2.969,2.5515288609214557
2.968,2.5774684989952514
2.967,2.5869171669625843
2.966,2.710982522154019
2.965,2.7214013191925606
2.964,2.762758706828248
2.963,2.7400880925991
2.962,2.761270695153015
2.961,2.6611879710612554
2.96,2.6809253630588414
2.959,2.798598502585157
2.958,2.7102107866782426
2.957,2.6857277684667213
2.956,2.8656569259748443
2.955,2.843301732470625
2.954,2.895593986416162
2.953,2.943523154818577
2.952,2.887854951793651
2.951,2.841241895314098
2.95,2.7993042467583513
2.949,2.78906980170215
2.948,2.891366094364721
2.947,2.886081219633053
2.946,2.9468698189955393
2.945,2.9307656658462764
2.944,2.9427334356884374
2.943,2.9438328241608476
2.942,2.952718710386206
2.941,2.8888574011813395
2.94,2.7560608719224295
2.939,2.6691016834914807
2.938,2.608856092837868
2.937,2.5672060481314616
2.936,2.574025004092454
2.935,2.422236086267728
2.934,2.295720386895343
2.933,2.133791585207448
2.932,1.9799979637635539
2.931,1.8961328580537433
2.93,1.7863189258896868
2.929,1.6604845570817894
2.928,1.586037460528664
2.927,1.6031308151673895
2.926,1.602433814568503
2.925,1.6131921394283086
2.924,1.7332347171751508
2.923,1.808799773450274
2.922,1.8891552249899142
2.921,1.9342868279110323
2.92,1.8626182545845478
2.919,1.841276690257171
2.918,1.8221560886492087
2.917,1.890169533992526
2.916,1.893226215398322
2.915,1.9379914159367553
2.914,2.068475415743695
2.913,2.147974432345528
2.912,2.12819102671107
2.911,2.276698445596426
2.91,2.2575718572421124
2.909,2.2485801957092773
2.908,2.2387880931164443
2.907,2.313825031373316
2.906,2.445431289072315
2.905,2.455115200234343
2.904,2.5524441768200035
2.903,2.6611666871045805
2.902,2.6431289270990312
2.901,2.457743553546931
2.9,2.3824109915181877
2.899,2.45219745871288
2.898,2.4667122383021614
2.897,2.48075856836087
2.896,2.3940530360595162
2.895,2.4159021793981177
2.894,2.3642472556101697
2.893,2.4089610243522386
2.892,2.332303758614492
2.891,2.32495620251328
2.89,2.36256148232628
2.889,2.442839211101623
2.888,2.324588603365171
2.887,2.2610538338321877
2.886,2.114156776333988
2.885,2.1337339595732394
2.884,2.1055603061434245
2.883,2.0892347085705114
2.882,2.1000077722233708
2.881,2.0909810064143968
2.88,2.1333910158348917
2.879,2.170481805516381
2.878,2.275222449203746
2.877,2.400783325850883
2.876,2.479808218376962
2.875,2.5057740570134035
2.874,2.571824820988237
2.873,2.6935749622669656
2.872,2.534896547323307
2.871,2.5173575241303565
2.87,2.540524598701045
2.869,2.508600851642412
2.868,2.466297249531082
2.867,2.48458211503913
2.866,2.462161484429407
2.865,2.3945691122382478
2.864,2.418649064595764
2.863,2.4475993264286626
2.862,2.391898421303946
2.861,2.31956558557301
2.86,2.2102049767480385
2.859,2.127278934134659
2.858,2.1724712448609704
2.857,2.075699584615009
2.856,2.0805056149504213
2.855,2.1284858695245443
2.854,2.266610272894276
2.853,2.2329533541841724
2.852,2.2943776204912316
2.851,2.2122986853969366
2.85,2.1876739416498885
2.849,2.220793194195758
2.848,2.329537705233858
2.847,2.432853084942338
2.846,2.5260009564779984
2.845,2.5542963531392013
2.844,2.5424064490524083
2.843,2.5726613405998133
2.842,2.675136761027845
2.841,2.790672344043067
2.84,2.9572531556912613
2.839,2.8656828375613195
2.838,2.8811378040792928
2.837,2.902469309887775
2.836,2.991249892090526
2.835,2.9629909994975097
2.834,2.959897565032433
2.833,3.1286117259647277
2.832,3.0072436847451605
2.831,2.973491087997859
2.83,2.833155877500332
2.829,2.814072402449698
2.828,2.716465935078709
2.827,2.6730354151036173
2.826,2.672226369549008
2.825,2.6312198602581995
2.824,2.7728664033408625
2.823,2.6935055988763517
2.822,2.643319603509971
2.821,2.6872069467675224
2.82,2.6666053082202295
2.819,2.604891656249495
2.818,2.5857945874472525
2.817,2.470489218592845
2.816,2.5168495591295854
2.815,2.419011133552147
2.814,2.3805579364745566
2.813,2.317515551179337
2.812,2.2513152328777317
2.811,2.039702452703479
2.81,2.06798394783577
2.809,2.0492122236007866
2.808,2.099711749902328
2.807,2.1329469625345396
2.806,2.074871886650488
2.805,1.9509902249501625
2.804,1.9657709366711233
2.803,1.9729573447025226
2.802,2.1233052855534105
2.801,2.1529863077236358
2.8,2.0894122989753954
2.799,2.1535984608726375
2.798,2.1856735164021717
2.797,2.276545615259288
2.796,2.2020754338931394
2.795,2.4671928962688243
2.794,2.6480091210245797
2.793,2.6114244267128193
2.792,2.57035761317803
2.791,2.4688441602440916
2.79,2.5690694284522317
2.789,2.66830626727375
2.788,2.6247423889981474
2.787,2.5431660680007027
2.786,2.594972670475247
2.785,2.558706241775273
2.784,2.542492273921951
2.783,2.6070884669994485
2.782,2.62568105160805
2.781,2.5754776642641692
2.78,2.404284767435278
2.779,2.3357513203951794
2.778,2.367688944337036
2.777,2.227011163036221
2.776,2.136992798056021
2.775,2.151690104156605
2.774,2.0868588251439366
2.773,2.006312594722005
2.772,1.712692951632894
2.771,1.7190105918962768
2.77,1.7781972778177375
2.769,1.712060533504329
2.768,1.7564924137815539
2.767,1.7805622227675433
2.766,1.9009492006498983
2.765,1.8895311136584372
2.764,1.9465285790364295
2.763,2.0108167646988253
2.762,2.0632028644265197
2.761,1.993383267203837
